state,district,months,mean,std,cov,max_total,peak_factor,spike_months,spike_freq,severity_metric,cov_norm,spike_norm,peak_norm,severity_norm,instability_score,reason_code,dominant_component
Jammu and Kashmir,Jammu,12,103.66666666666667,44.567279749188465,0.4299094509568019,169,1.630225080385852,0,0.0,0.0,0.05467948864563887,0.0,0.02468226402400925,0.0,2.1340299398493507,MIXED,mixed
Tamil Nadu,Theni,12,92.25,37.3609543385994,0.4049967949983675,162,1.7560975609756098,0,0.0,0.0,0.0444310651323724,0.0,0.039993399533628994,0.0,2.132799944643752,MIXED,mixed
Tamil Nadu,Sivaganga,12,124.75,49.67187790435806,0.3981713659667981,223,1.7875751503006012,0,0.0,0.0,0.04162325983485714,0.0,0.043822335242315755,0.0,2.1251444998920297,MIXED,mixed
Punjab,S.A.S Nagar(Mohali),12,7.5,3.261343839027654,0.43484584520368724,12,1.6,0,0.0,0.0,0.056710193800277565,0.0,0.02100568357204201,0.0,2.121419485449167,MIXED,mixed
West Bengal,East Midnapore,12,64.25,24.510201957552287,0.38148174252999667,120,1.867704280155642,0,0.0,0.0,0.0347575796142233,0.0,0.05356924703534733,0.0,2.1141123291336457,MIXED,mixed
Rajasthan,Pratapgarh,12,118.16666666666667,50.497224646209006,0.4273389955955628,193,1.6332863187588151,0,0.0,0.0,0.05362206966920068,0.0,0.02505463322922455,0.0,2.1097547546605115,MIXED,mixed
Tamil Nadu,Tirunelveli,12,247.5,95.39153764640474,0.38542035412688785,456,1.8424242424242425,0,0.0,0.0,0.03637782274552773,0.0,0.050494181845718786,0.0,2.101218319280208,MIXED,mixed
Andhra Pradesh,Nandyal,12,23.083333333333332,9.385272150200725,0.4065821870123058,40,1.7328519855595668,0,0.0,0.0,0.04508325447824139,0.0,0.03716580645270674,0.0,2.0958137634013765,MIXED,mixed
Odisha,Ganjam,12,212.83333333333334,80.7418257425631,0.3793664482814241,398,1.870007830853563,0,0.0,0.0,0.03388740216904371,0.0,0.05384945106981058,0.0,2.093611086467523,MIXED,mixed
Chhattisgarh,Janjgir-champa,12,128.33333333333334,52.406337807790415,0.40836107382693826,221,1.7220779220779219,0,0.0,0.0,0.04581504258983158,0.0,0.03585524877414349,0.0,2.091556253177817,MIXED,mixed
Karnataka,Gulbarga,12,112.58333333333333,42.634724075214756,0.3786948104386211,210,1.8652849740932644,0,0.0,0.0,0.03361110769959548,0.0,0.053274962511941165,0.0,2.0738324812266877,MIXED,mixed
Jharkhand,Simdega,12,61.0,26.971365287180877,0.4421535292980472,94,1.540983606557377,0,0.0,0.0,0.059716386380671886,0.0,0.013826926205417402,0.0,2.068030115528505,MIXED,mixed
Punjab,Bathinda,12,78.16666666666667,30.48944178902035,0.39005682459301083,141,1.8038379530916844,0,0.0,0.0,0.0382851469996281,0.0,0.04580054347443951,0.0,2.064565279477633,MIXED,mixed
Tamil Nadu,Madurai,12,297.0833333333333,118.77439143437472,0.399801598096072,521,1.7537166900420758,0,0.0,0.0,0.04229389524657754,0.0,0.039703790261423864,0.0,2.0628926626258037,MIXED,mixed
Karnataka,Tumkur,12,70.41666666666667,27.026782451800837,0.383812295173503,129,1.8319526627218934,0,0.0,0.0,0.0357163088059428,0.0,0.049220418310820295,0.0,2.05589763039469,MIXED,mixed
Tamil Nadu,The Nilgiris,12,41.0,16.20886401717507,0.39533814676036755,72,1.7560975609756098,0,0.0,0.0,0.040457746596049275,0.0,0.039993399533628994,0.0,2.013600388554058,MIXED,mixed
Telangana,Siddipet,12,52.583333333333336,21.360364030492352,0.4062192842565899,89,1.692551505546751,0,0.0,0.0,0.04493396565327974,0.0,0.032263653832150914,0.0,1.9932920462414108,MIXED,mixed
Maharashtra,Chhatrapati Sambhajinagar,12,21.583333333333332,9.258493234306378,0.42896493749682063,34,1.5752895752895755,0,0.0,0.0,0.054290940191872285,0.0,0.01799990614182941,0.0,1.9887263285927568,MIXED,mixed
Orissa,Baleshwar,12,10.75,4.392659165636977,0.40861945726855603,18,1.6744186046511629,0,0.0,0.0,0.04592133486725605,0.0,0.03005796676303116,0.0,1.978799381278305,MIXED,mixed
Maharashtra,Raigarh,12,116.5,50.36322612238562,0.4323023701492328,181,1.553648068669528,0,0.0,0.0,0.05566387382552382,0.0,0.015367432078083642,0.0,1.9772648563273871,MIXED,mixed
Maharashtra,Gadchiroli,12,60.833333333333336,26.364002087327446,0.4333808562300402,94,1.5452054794520547,0,0.0,0.0,0.05610753515684547,0.0,0.014340475058128743,0.0,1.970035555867939,MIXED,mixed
Himachal Pradesh,Solan,12,31.083333333333332,13.466850433789654,0.43324987990744196,48,1.544235924932976,0,0.0,0.0,0.05605365487902859,0.0,0.014222538392735136,0.0,1.9660604142255602,MIXED,mixed
Andhra Pradesh,Prakasam,12,231.25,88.13226114508498,0.3811124806273945,416,1.798918918918919,0,0.0,0.0,0.03460567480040114,0.0,0.04520219188525354,0.0,1.942214081717105,MIXED,mixed
Jammu and Kashmir,Udhampur,12,51.333333333333336,21.72695574765609,0.4232523846945991,81,1.577922077922078,0,0.0,0.0,0.051940943444968114,0.0,0.018320123907832154,0.0,1.9246307815056862,MIXED,mixed
Chhattisgarh,Gariyaband,12,42.416666666666664,16.692177445701564,0.39352874135249266,73,1.7210216110019647,0,0.0,0.0,0.039713403923070704,0.0,0.0357267590363667,0.0,1.9059372984194551,MIXED,mixed
Telangana,Nalgonda,12,202.66666666666666,80.10712524583263,0.3952654206208847,347,1.712171052631579,0,0.0,0.0,0.04042782893977254,0.0,0.03465017662605865,0.0,1.9058384007143492,MIXED,mixed
Telangana,Rajanna Sircilla,12,21.416666666666668,8.979353422089359,0.41926942048666266,34,1.5875486381322956,0,0.0,0.0,0.050302454794491865,0.0,0.01949109922491151,0.0,1.898895628332986,MIXED,mixed
Telangana,Wanaparthy,12,51.333333333333336,20.495380115055344,0.3992606515919872,86,1.6753246753246753,0,0.0,0.0,0.04207136381993512,0.0,0.030168181249934426,0.0,1.865504539596742,MIXED,mixed
Andhra Pradesh,Krishna,12,184.16666666666666,66.11537207217715,0.35899749541453657,345,1.8733031674208145,0,0.0,0.0,0.02550814080687039,0.0,0.05425029599234321,0.0,1.850250144052976,MIXED,mixed
Jharkhand,Koderma,12,90.33333333333333,38.31765160134979,0.4241806450333925,139,1.5387453874538746,0,0.0,0.0,0.05232280578427049,0.0,0.01355466910971722,0.0,1.8407775557224588,MIXED,mixed
Odisha,Jajapur,12,68.16666666666667,26.899926776964662,0.39461995271830796,115,1.687041564792176,0,0.0,0.0,0.04016230010812716,0.0,0.03159342433362985,0.0,1.8367374899164117,MIXED,mixed
Arunachal Pradesh,Anjaw,7,2.4285714285714284,0.9759000729485331,0.40184120650821953,4,1.647058823529412,0,0.0,0.0,0.04313293749256624,0.0,0.026729921472226335,0.0,1.8285865542215138,MIXED,mixed
Sikkim,East,12,11.916666666666666,4.5016831868926,0.3777636240749035,21,1.7622377622377623,0,0.0,0.0,0.0332280416691779,0.0,0.04074029395519493,0.0,1.8116471291792355,MIXED,mixed
Chhattisgarh,Korba,12,97.58333333333333,39.60591859657831,0.4058676542774891,158,1.619128949615713,0,0.0,0.0,0.044789314157598265,0.0,0.023332530062637847,0.0,1.8103300259807047,MIXED,mixed
Karnataka,Chamrajanagar,12,54.5,20.56696380120313,0.3773754825908831,96,1.761467889908257,0,0.0,0.0,0.033068370282957754,0.0,0.040646646642399205,0.0,1.8049840413367169,MIXED,mixed
Karnataka,Tumakuru,12,68.91666666666667,28.01122610452438,0.40645068108136945,111,1.6106408706166868,0,0.0,0.0,0.04502915633322663,0.0,0.022300039663135672,0.0,1.7968754832595122,MIXED,mixed
Tamil Nadu,Ariyalur,12,65.0,24.709218007566616,0.3801418155010249,113,1.7384615384615385,0,0.0,0.0,0.03420636822621685,0.0,0.037848152778353544,0.0,1.7831541023535764,MIXED,mixed
Punjab,Fatehgarh Sahib,12,31.5,11.77439440635329,0.37379029861439017,55,1.746031746031746,0,0.0,0.0,0.03159351815055648,0.0,0.03876899324642349,0.0,1.723185409445164,MIXED,mixed
Madhya Pradesh,Mandla,12,106.83333333333333,39.92227296620119,0.3736874224605416,186,1.7410296411856474,0,0.0,0.0,0.03155119755672597,0.0,0.0381605369359329,0.0,1.709746665420437,MIXED,mixed
Karnataka,Dharwad,12,133.75,50.938688636438215,0.38085000849673434,228,1.7046728971962617,0,0.0,0.0,0.0344977005418587,0.0,0.03373810058366693,0.0,1.7096930279290996,MIXED,mixed
Bihar,Vaishali,12,493.0,183.4869329011048,0.3721844480752633,862,1.7484787018255579,0,0.0,0.0,0.0309329126955846,0.0,0.039066641084692516,0.0,1.709320202561388,MIXED,mixed
Chhattisgarh,Kondagaon,12,73.16666666666667,30.563892342951267,0.4177297358945503,111,1.5170842824601365,0,0.0,0.0,0.04966906830197395,0.0,0.01091981109871039,0.0,1.708468271033426,MIXED,mixed
Orissa,Nayagarh,11,2.5454545454545454,1.0357254813546264,0.4068921533893175,4,1.5714285714285714,0,0.0,0.0,0.045210766643615834,0.0,0.017530253418358663,0.0,1.7069280676756484,MIXED,mixed
Andhra Pradesh,Nellore,12,145.41666666666666,49.21281860604527,0.3384262597550391,279,1.918624641833811,0,0.0,0.0,0.017045665525973506,0.0,0.059763202649794275,0.0,1.7066340187750908,MIXED,mixed
Goa,South Goa,12,26.0,9.954441676503464,0.38286314140397937,44,1.6923076923076923,0,0.0,0.0,0.035325851448625246,0.0,0.03223399637624969,0.0,1.7044554709837512,MIXED,mixed
Maharashtra,Bhandara,12,45.25,18.22149080818382,0.40268487973886896,72,1.591160220994475,0,0.0,0.0,0.04348000287928884,0.0,0.019930412364272565,0.0,1.7030083336641164,MIXED,mixed
Tamil Nadu,Thanjavur,12,190.66666666666666,70.50639343457809,0.36978877675478017,335,1.756993006993007,0,0.0,0.0,0.029947395361268215,0.0,0.04010232163677404,0.0,1.7004682935735274,MIXED,mixed
Jharkhand,Garhwa,12,185.5,74.75961476626267,0.40301679119279066,291,1.568733153638814,0,0.0,0.0,0.0436165426827674,0.0,0.017202382649143262,0.0,1.6525439334658873,MIXED,mixed
Andhra Pradesh,Palnadu,12,20.583333333333332,8.338937509531942,0.40513056726470975,32,1.5546558704453441,0,0.0,0.0,0.044486095589265175,0.0,0.01549002114190489,0.0,1.644383290516053,MIXED,mixed
Andhra Pradesh,N. T. R,12,23.5,9.219544457292889,0.3923210407358676,38,1.6170212765957446,0,0.0,0.0,0.03921658706753121,0.0,0.02307615259976823,0.0,1.6380206640213009,MIXED,mixed
Telangana,Mancherial,12,32.916666666666664,12.731195282978474,0.38677048960947263,54,1.6405063291139241,0,0.0,0.0,0.03693323362780793,0.0,0.02593287568865636,0.0,1.6266545226073652,MIXED,mixed
Tamil Nadu,Tiruppur,12,164.25,59.66744963088791,0.36327214387146367,289,1.7595129375951293,0,0.0,0.0,0.027266620827226796,0.0,0.04040884613476721,0.0,1.626175547512148,MIXED,mixed
Puducherry,Karaikal,12,10.416666666666666,3.848455022552045,0.36945168216499635,18,1.7280000000000002,0,0.0,0.0,0.02980872334950442,0.0,0.036575610660543365,0.0,1.6257739136959999,MIXED,mixed
Uttarakhand,Udham Singh Nagar,12,153.75,60.782959633586295,0.39533632282007347,245,1.5934959349593496,0,0.0,0.0,0.04045699627409934,0.0,0.020214528740309212,0.0,1.6180004630291642,MIXED,mixed
Bihar,Rohtas,12,206.33333333333334,74.79831467879393,0.3625120259069172,363,1.7592891760904683,0,0.0,0.0,0.026953927919906463,0.0,0.040381627772948576,0.0,1.6162503930561654,MIXED,mixed
Odisha,Khorda,12,102.33333333333333,42.39282386385124,0.41426212244805777,153,1.495114006514658,0,0.0,0.0,0.04824258165040031,0.0,0.008247345516012304,0.0,1.6122243598322552,MIXED,mixed
Karnataka,Davanagere,12,11.5,4.400413203738527,0.38264462641204583,19,1.6521739130434783,0,0.0,0.0,0.035235960022152325,0.0,0.02735212124398548,0.0,1.6041212255442794,MIXED,mixed
Bihar,Darbhanga,12,448.5833333333333,169.47805346433682,0.37780728990749435,751,1.6741593906743453,0,0.0,0.0,0.033246004665423545,0.0,0.03002643596053608,0.0,1.5979088591734278,MIXED,mixed
Chhattisgarh,Narayanpur,12,17.666666666666668,6.98483205151554,0.39536785197257773,28,1.5849056603773584,0,0.0,0.0,0.04046996655347932,0.0,0.019169607264435697,0.0,1.5974911418930937,MIXED,mixed
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,12,17.333333333333332,6.746491793158242,0.38922068037451396,28,1.6153846153846154,0,0.0,0.0,0.03794117885413521,0.0,0.022877069039409954,0.0,1.5957767464122554,MIXED,mixed
Karnataka,Hasan,12,24.75,9.391727501080164,0.3794637374173803,41,1.6565656565656566,0,0.0,0.0,0.033927424407948416,0.0,0.027886333169233248,0.0,1.5755493956231172,MIXED,mixed
Punjab,Jalandhar,12,102.16666666666667,41.73255396696997,0.40847524274358854,154,1.5073409461663947,0,0.0,0.0,0.04586200873474343,0.0,0.00973463113236423,0.0,1.5705528846895875,MIXED,mixed
Tamil Nadu,Virudhunagar,12,145.33333333333334,49.64663008490988,0.34160525287782023,268,1.8440366972477062,0,0.0,0.0,0.01835342122742823,0.0,0.050690320939740914,0.0,1.5644090556176653,MIXED,mixed
Tamil Nadu,Thiruvarur,12,123.41666666666667,42.70928860720269,0.3460577064729455,224,1.814989871708305,0,0.0,0.0,0.02018504569140116,0.0,0.047157063472546425,0.0,1.5486926401929633,MIXED,mixed
Pondicherry,Pondicherry,12,39.25,14.97953148921433,0.3816441143748874,64,1.6305732484076434,0,0.0,0.0,0.03482437519940084,0.0,0.02472461520146112,0.0,1.5392235600112476,MIXED,mixed
Odisha,Nuapada,12,69.83333333333333,24.997575640025335,0.3579605103583581,122,1.7470167064439142,0,0.0,0.0,0.025081551925685775,0.0,0.038888803885505654,0.0,1.5302226354806863,MIXED,mixed
Orissa,Kalahandi,5,1.2,0.4472135954999579,0.37267799624996495,2,1.6666666666666667,0,0.0,0.0,0.031135945673159585,0.0,0.029115020597303122,0.0,1.51637878214085,MIXED,mixed
Sikkim,Namchi,5,1.2,0.4472135954999579,0.37267799624996495,2,1.6666666666666667,0,0.0,0.0,0.031135945673159585,0.0,0.029115020597303122,0.0,1.51637878214085,MIXED,mixed
Manipur,Tamenglong,12,26.833333333333332,10.320617787475298,0.38461929642765086,43,1.6024844720496896,0,0.0,0.0,0.03604828828826067,0.0,0.021307894889753612,0.0,1.5076065464428923,MIXED,mixed
Odisha,Cuttack,12,143.25,52.57051541414722,0.36698440079683925,242,1.6893542757417104,0,0.0,0.0,0.028793747490268314,0.0,0.031874742621606646,0.0,1.5013072771401823,MIXED,mixed
Rajasthan,Chittaurgarh,12,13.166666666666666,5.271420945805675,0.40036108449157026,20,1.518987341772152,0,0.0,0.0,0.04252405350591944,0.0,0.01115129933881332,0.0,1.4987475919538493,MIXED,mixed
Odisha,Bhadrak,12,131.08333333333334,49.908021460088015,0.3807350651754966,212,1.6172917991099809,0,0.0,0.0,0.03445041582689169,0.0,0.02310905897338118,0.0,1.4956936542743744,MIXED,mixed
Andhra Pradesh,Cuddapah,12,153.91666666666666,53.128417893616856,0.345176510407906,276,1.7931781266919329,0,0.0,0.0,0.019822544379304356,0.0,0.0445038816008441,0.0,1.4847539633960127,MIXED,mixed
Karnataka,Chitradurga,12,85.41666666666667,31.494468008707738,0.3687157230287735,142,1.6624390243902438,0,0.0,0.0,0.029505968760469275,0.0,0.028600769956676788,0.0,1.457194461947614,MIXED,mixed
Karnataka,Mysore,12,66.83333333333333,23.213762897875647,0.3473380982225783,118,1.7655860349127184,0,0.0,0.0,0.020711765802457264,0.0,0.04114757802880029,0.0,1.4443045346497236,MIXED,mixed
Karnataka,Chikkamagaluru,11,29.363636363636363,11.146952294441087,0.37961757039892247,47,1.6006191950464397,0,0.0,0.0,0.03399070732518465,0.0,0.021081002491781273,0.0,1.441341269591165,MIXED,mixed
Tamil Nadu,Cuddalore,12,254.0,96.85790904956882,0.3813303505888536,404,1.5905511811023623,0,0.0,0.0,0.03469530087798907,0.0,0.019856328718067993,0.0,1.4379856007010319,MIXED,mixed
Tamil Nadu,Perambalur,12,57.166666666666664,19.811995142215018,0.3465655126918079,101,1.7667638483965016,0,0.0,0.0,0.020393944060256557,0.0,0.041290847326193716,0.0,1.4376352683315712,MIXED,mixed
Bihar,Sheikhpura,12,81.75,32.13642792844283,0.3931061520298817,125,1.529051987767584,0,0.0,0.0,0.03953956158536382,0.0,0.012375563435066874,0.0,1.433698116262252,MIXED,mixed
Telangana,Suryapet,12,62.0,23.905115466245825,0.38556637848783587,97,1.564516129032258,0,0.0,0.0,0.036437893397839795,0.0,0.01668942354246753,0.0,1.4269252727845445,MIXED,mixed
West Bengal,Paschim Bardhaman,12,37.416666666666664,13.500561155565036,0.36081677921331945,63,1.6837416481069043,0,0.0,0.0,0.02625654719484681,0.0,0.031192022285287592,0.0,1.411536861551156,MIXED,mixed
Telangana,Vikarabad,12,80.0,30.724582991474428,0.38405728739343037,125,1.5625,0,0.0,0.0,0.035817092280473174,0.0,0.016444181495332624,0.0,1.4033963983208477,MIXED,mixed
Telangana,Sangareddy,12,73.83333333333333,28.991639338180782,0.39266328674736956,112,1.5169300225733635,0,0.0,0.0,0.03935737824120014,0.0,0.01090104691754058,0.0,1.398742285586816,MIXED,mixed
Rajasthan,Pali,12,280.0,111.62599892661046,0.39866428188075165,415,1.4821428571428572,0,0.0,0.0,0.04182603271668287,0.0,0.006669534188098257,0.0,1.3881716652624512,MIXED,mixed
Haryana,Rewari,12,64.16666666666667,24.560993958763646,0.38276873701969316,100,1.5584415584415583,0,0.0,0.0,0.035287015922084504,0.0,0.01595051243941168,0.0,1.377620726450769,MIXED,mixed
Himachal Pradesh,Kinnaur,11,4.545454545454546,1.7529196424044293,0.3856423213289744,7,1.5399999999999998,0,0.0,0.0,0.036469134322134944,0.0,0.013707280249306978,0.0,1.3682196346501878,MIXED,mixed
Andhra Pradesh,Bapatla,12,11.666666666666666,4.2923469599092785,0.36791545370650963,19,1.6285714285714286,0,0.0,0.0,0.029176758621136143,0.0,0.024481113725725333,0.0,1.364925033148591,MIXED,mixed
Telangana,Khammam,12,133.91666666666666,49.86793164008917,0.3723803233858557,215,1.6054760423148726,0,0.0,0.0,0.031013490741622435,0.0,0.021671789662480397,0.0,1.3638405154982811,MIXED,mixed
Telangana,Narayanpet,12,41.666666666666664,16.450108224752217,0.3948025973940532,62,1.488,0,0.0,0.0,0.040237435412552494,0.0,0.007381997369603331,0.0,1.3547630097686414,MIXED,mixed
Andhra Pradesh,Rangareddi,12,53.0,17.663521732655695,0.3332739949557678,95,1.7924528301886793,0,0.0,0.0,0.014926156799022611,0.0,0.044415656494022196,0.0,1.3360978338511222,MIXED,mixed
Karnataka,Chickmagalur,12,26.916666666666668,10.361276977576683,0.3849390827582668,41,1.523219814241486,0,0.0,0.0,0.03617984012903485,0.0,0.011666137524372835,0.0,1.3187179543585024,MIXED,mixed
Tamil Nadu,Krishnagiri,12,130.66666666666666,46.1486399550081,0.353178367002613,220,1.6836734693877553,0,0.0,0.0,0.02311430160550319,0.0,0.031183729022114647,0.0,1.3171036286073887,MIXED,mixed
Karnataka,Belagavi,12,214.25,74.20502923411838,0.34634786106939736,367,1.7129521586931156,0,0.0,0.0,0.020304407801716537,0.0,0.03474519041064077,0.0,1.3040360422643114,MIXED,mixed
Andhra Pradesh,East Godavari,12,203.08333333333334,69.63470703781574,0.34288735513081203,351,1.7283545342634385,0,0.0,0.0,0.018880844995407677,0.0,0.03661873622798172,0.0,1.2988000744218648,MIXED,mixed
Dadra & Nagar Haveli,Dadra & Nagar Haveli,9,1.2222222222222223,0.44095855184409843,0.36078426969062594,2,1.6363636363636362,0,0.0,0.0,0.02624317361648033,0.0,0.025428958313093504,0.0,1.2958743747562802,MIXED,mixed
Uttarakhand,Uttarkashi,12,24.583333333333332,9.500797414699015,0.38647311517419725,37,1.505084745762712,0,0.0,0.0,0.03681090146218876,0.0,0.00946018679031432,0.0,1.2935307796719493,MIXED,mixed
Karnataka,Mandya,12,81.75,30.16959637539994,0.36904705046360786,130,1.5902140672782874,0,0.0,0.0,0.029642268313572417,0.0,0.019815322173838527,0.0,1.2855744928839432,MIXED,mixed
West Bengal,South 24 Parganas,12,921.5,317.8345767562399,0.34491001275772104,1577,1.711340206185567,0,0.0,0.0,0.019712914125952708,0.0,0.034549112418354365,0.0,1.2823696721456685,MIXED,mixed
Tamil Nadu,Kancheepuram,12,362.4166666666667,127.85180222950841,0.3527757247077721,603,1.6638307656932627,0,0.0,0.0,0.0229486649600661,0.0,0.02877006144584913,0.0,1.2638611777189657,MIXED,mixed
Andhra Pradesh,Srikakulam,12,119.16666666666667,42.092610738559316,0.35322470549839985,197,1.6531468531468532,0,0.0,0.0,0.02313336406638988,0.0,0.027470469732040374,0.0,1.243410316632504,MIXED,mixed
Orissa,Sundargarh,11,3.727272727272727,1.3483997249264843,0.3617657798583251,6,1.6097560975609757,0,0.0,0.0,0.02664694156069073,0.0,0.0221924158196412,0.0,1.2432565632135457,MIXED,mixed
Telangana,Adilabad,12,94.33333333333333,32.26406200356205,0.3420218586950041,161,1.706713780918728,0,0.0,0.0,0.01852480210547329,0.0,0.03398635379268966,0.0,1.2354711390179918,MIXED,mixed
Andhra Pradesh,Visakhapatnam,12,198.91666666666666,70.1964235469862,0.35289362486964154,328,1.6489317134478425,0,0.0,0.0,0.02299716604293486,0.0,0.026957739905622845,0.0,1.2290697794005028,MIXED,mixed
Odisha,Kandhamal,12,96.58333333333333,36.08943016586671,0.37366105434892194,149,1.5427092320966351,0,0.0,0.0,0.03154035039632789,0.0,0.014036831391576037,0.0,1.2269471397213576,MIXED,mixed
West Bengal,Purba Medinipur,12,448.0833333333333,153.33709646238626,0.3422066500927348,759,1.69388134647573,0,0.0,0.0,0.01860082051590341,0.0,0.03242541575639707,0.0,1.2065329306050439,MIXED,mixed
Uttar Pradesh,Bara Banki,12,283.3333333333333,98.02349749221389,0.3459652852666373,474,1.6729411764705884,0,0.0,0.0,0.02014702599308261,0.0,0.029878252317327707,0.0,1.2019758261390325,MIXED,mixed
Odisha,NUAPADA,8,2.25,0.8864052604279183,0.3939578935235193,3,1.3333333333333333,0,0.0,0.0,0.03988994604718853,0.0,0.0,0.0,1.196698381415656,MIXED,mixed
Odisha,Sonapur,12,50.166666666666664,19.48348173725786,0.3883750512410205,73,1.4551495016611296,0,0.0,0.0,0.0375933088594764,0.0,0.003386060932438121,0.0,1.1955204844330543,MIXED,mixed
Karnataka,Kolar,12,107.5,35.51568155566829,0.3303784330759841,188,1.7488372093023257,0,0.0,0.0,0.013734997393842974,0.0,0.03911024995402031,0.0,1.1942549208956952,MIXED,mixed
Odisha,Kendrapara,12,106.16666666666667,39.8424929243169,0.37528250792135226,161,1.5164835164835164,0,0.0,0.0,0.03220737453639108,0.0,0.010846733892044557,0.0,1.1831559139326235,MIXED,mixed
West Bengal,Medinipur,5,1.4,0.5477225575051662,0.3912303982179759,2,1.4285714285714286,0,0.0,0.0,0.038767924891825074,0.0,0.00015310264994200214,0.0,1.1660997997535922,MIXED,mixed
Orissa,Kandhamal,5,1.4,0.5477225575051661,0.3912303982179758,2,1.4285714285714286,0,0.0,0.0,0.03876792489182503,0.0,0.00015310264994200214,0.0,1.1660997997535911,MIXED,mixed
Madhya Pradesh,Umaria,12,138.5,51.14595869576688,0.36928490033044675,213,1.5379061371841156,0,0.0,0.0,0.02974011360843002,0.0,0.01345258266042697,0.0,1.1612550614614399,MIXED,mixed
Uttar Pradesh,Chitrakoot,12,120.75,38.65964539178007,0.3201626947559426,215,1.7805383022774328,0,0.0,0.0,0.009532506379670527,0.0,0.042966372659084526,0.0,1.1453026445718064,MIXED,mixed
Tamil Nadu,Tiruchirappalli,12,289.5,104.73472984814367,0.3617779960212217,453,1.5647668393782384,0,0.0,0.0,0.026651966974732502,0.0,0.016719919962836647,0.0,1.133957408498708,MIXED,mixed
Madhya Pradesh,Damoh,12,170.5,61.226108512924164,0.3590974106329863,269,1.5777126099706744,0,0.0,0.0,0.02554924334831766,0.0,0.01829464421462332,0.0,1.1323701847419962,MIXED,mixed
Tamil Nadu,Villupuram,12,206.25,75.93672605292096,0.36817806571113193,314,1.5224242424242425,0,0.0,0.0,0.0292847904202156,0.0,0.011569364124465438,0.0,1.1099309950957768,MIXED,mixed
Haryana,Palwal,12,116.66666666666667,42.66856056402724,0.36573051912023347,179,1.5342857142857143,0,0.0,0.0,0.02827793293886838,0.0,0.01301219421857033,0.0,1.108581872537458,MIXED,mixed
Madhya Pradesh,Ujjain,12,426.6666666666667,152.0049839693263,0.3562616811781085,675,1.58203125,0,0.0,0.0,0.024382697458103477,0.0,0.018819963826952092,0.0,1.107880200282146,MIXED,mixed
West Bengal,South Dinajpur,12,12.333333333333334,4.2923469599092785,0.3480281318845361,20,1.6216216216216215,0,0.0,0.0,0.020995627836997162,0.0,0.023635738823478022,0.0,1.1025836115794754,MIXED,mixed
Tamil Nadu,Dharmapuri,12,152.58333333333334,51.34988418741182,0.3365366522386356,254,1.6646641179683233,0,0.0,0.0,0.016268329776053265,0.0,0.028871430462737643,0.0,1.065478502536351,MIXED,mixed
Tamil Nadu,Thoothukkudi,12,137.66666666666666,47.388785273490285,0.3442284644563459,223,1.6198547215496368,0,0.0,0.0,0.019432542749697464,0.0,0.023420813000872797,0.0,1.0513925425083799,MIXED,mixed
Maharashtra,Gondia,8,1.375,0.5175491695067657,0.3763993960049205,2,1.4545454545454546,0,0.0,0.0,0.03266683346025795,0.0,0.003312584607835943,0.0,1.0462566959644573,MIXED,mixed
Tamil Nadu,Erode,12,166.0,56.79308536657034,0.3421270202805442,270,1.6265060240963856,0,0.0,0.0,0.018568062866900714,0.0,0.024229877811001242,0.0,1.0416394422270465,MIXED,mixed
Madhya Pradesh,Shajapur,12,197.58333333333334,68.64726483769742,0.3474344909541835,315,1.5942640236187262,0,0.0,0.0,0.020751419283753642,0.0,0.0203079590873717,0.0,1.0287017602600435,MIXED,mixed
Karnataka,Koppal,12,134.33333333333334,46.201797157752,0.3439339738790471,216,1.607940446650124,0,0.0,0.0,0.019311396928799848,0.0,0.02197155994229641,0.0,1.0187731067099237,MIXED,mixed
Karnataka,Ballari,12,77.91666666666667,28.41721096075192,0.36471286794547914,117,1.5016042780748662,0,0.0,0.0,0.027859297517375935,0.0,0.009036822508020237,0.0,1.0165153756816827,MIXED,mixed
West Bengal,North 24 Parganas,12,897.75,286.2141998256169,0.31881280960803887,1554,1.7309941520467835,0,0.0,0.0,0.008977198478615434,0.0,0.036939819481326984,0.0,1.0081123439850026,MIXED,mixed
Karnataka,Shimoga,12,55.5,19.439884025093644,0.3502681806323179,87,1.5675675675675675,0,0.0,0.0,0.02191712606247473,0.0,0.017060600694887944,0.0,0.9987257957720007,MIXED,mixed
Telangana,Jogulamba Gadwal,12,53.333333333333336,18.60270426740709,0.34880070501388294,84,1.575,0,0.0,0.0,0.0213134444775724,0.0,0.017964682187569078,0.0,0.9986969780785535,MIXED,mixed
Punjab,Faridkot,12,28.75,10.669625536583235,0.3711174099681125,42,1.4608695652173913,0,0.0,0.0,0.03049396076508305,0.0,0.004081849780192724,0.0,0.9964558185563459,MIXED,mixed
Chhattisgarh,Bastar,12,94.25,34.24278291579383,0.36331865162645977,141,1.4960212201591512,0,0.0,0.0,0.027285752916982556,0.0,0.008357699033968964,0.0,0.985726568188856,MIXED,mixed
Telangana,Mulugu,12,28.666666666666668,10.568678711029571,0.3686748387568455,42,1.4651162790697674,0,0.0,0.0,0.029489150026471234,0.0,0.004598420288374162,0.0,0.9766429065616202,MIXED,mixed
