month,state,district,age_0_5,age_5_17,age_18_greater,total,prev,abs_change,pct_change,z_change,severity,is_spike
2025-10-01,Tamil Nadu,Nagapattinam,117,23,0,140,121.0,19.0,0.15702479338842976,0.348124262955662,0.5699934435443808,False
2025-11-01,Tamil Nadu,Nagapattinam,91,21,0,112,140.0,-28.0,-0.2,0.6744907594765952,1.0983954546164778,False
2025-12-01,Tamil Nadu,Nagapattinam,97,18,0,115,112.0,3.0,0.026785714285714284,0.0,0.06026873278009855,False
2025-01-01,Tamil Nadu,Namakkal,168,10,0,178,,,,,0.05187385805840756,False
2025-02-01,Tamil Nadu,Namakkal,280,32,0,312,178.0,134.0,0.7528089887640449,1.2610044633692867,6.669484961822198,False
2025-03-01,Tamil Nadu,Namakkal,124,18,0,142,312.0,-170.0,-0.5448717948717948,1.7106649696870169,5.794849497142945,False
2025-04-01,Tamil Nadu,Namakkal,59,6,0,65,142.0,-77.0,-0.5422535211267606,0.801568728653345,2.4259596265703403,False
2025-05-01,Tamil Nadu,Namakkal,49,21,0,70,65.0,5.0,0.07692307692307693,0.0,0.07541664397842328,False
2025-06-01,Tamil Nadu,Namakkal,97,20,0,117,70.0,47.0,0.6714285714285714,0.41055959272488407,1.8789830734263862,False
2025-07-01,Tamil Nadu,Namakkal,40,12,0,52,117.0,-65.0,-0.5555555555555556,0.6842659878748067,2.041245885269616,False
2025-08-01,Tamil Nadu,Namakkal,98,28,0,126,52.0,74.0,1.4230769230769231,0.6744907594765952,5.714246698894845,False
2025-09-01,Tamil Nadu,Namakkal,143,17,0,160,126.0,34.0,0.2698412698412698,0.2834816235481342,0.7206820168552295,False
2025-10-01,Tamil Nadu,Namakkal,177,18,0,195,160.0,35.0,0.21875,0.29325685194634576,0.6616149531883967,False
2025-11-01,Tamil Nadu,Namakkal,110,15,0,125,195.0,-70.0,-0.358974358974359,0.7331421298658644,1.8493500700961139,False
2025-12-01,Tamil Nadu,Namakkal,89,18,0,107,125.0,-18.0,-0.144,0.22483025315886507,0.37109908072646824,False
2025-01-01,Tamil Nadu,Perambalur,55,5,0,60,,,,,0.041108738641733124,False
2025-02-01,Tamil Nadu,Perambalur,87,14,0,101,60.0,41.0,0.6833333333333333,2.1272400875800312,8.069057802076376,False
2025-03-01,Tamil Nadu,Perambalur,63,10,0,73,101.0,-28.0,-0.27722772277227725,1.4527493281034358,2.521063488301339,False
2025-04-01,Tamil Nadu,Perambalur,23,4,0,27,73.0,-46.0,-0.6301369863013698,2.3866596104556446,6.04995768602743,False
2025-05-01,Tamil Nadu,Perambalur,37,4,0,41,27.0,14.0,0.5185185185185185,0.7263746640517179,1.91042771981205,False
2025-06-01,Tamil Nadu,Perambalur,38,6,0,44,41.0,3.0,0.07317073170731707,0.15565171372536812,0.1685262561584243,False
2025-07-01,Tamil Nadu,Perambalur,29,4,0,33,44.0,-11.0,-0.25,0.5707229503263498,0.8278238272447241,False
2025-08-01,Tamil Nadu,Perambalur,50,10,0,60,33.0,27.0,0.8181818181818182,1.4008654235283131,5.66506102514199,False
2025-09-01,Tamil Nadu,Perambalur,49,11,0,60,60.0,0.0,0.0,0.0,0.041108738641733124,False
2025-10-01,Tamil Nadu,Perambalur,62,9,0,71,60.0,11.0,0.18333333333333332,0.5707229503263498,0.8127297997903701,False
2025-11-01,Tamil Nadu,Perambalur,54,4,0,58,71.0,-13.0,-0.18309859154929578,0.6744907594765952,0.8940296188967379,False
2025-12-01,Tamil Nadu,Perambalur,51,7,0,58,58.0,0.0,0.0,0.0,0.0407753744390572,False
2025-01-01,Tamil Nadu,Pudukkottai,321,81,13,415,,,,,0.06030685260261264,False
2025-02-01,Tamil Nadu,Pudukkottai,251,73,0,324,415.0,-91.0,-0.21927710843373494,0.7071274091286885,1.4904761639527375,False
2025-03-01,Tamil Nadu,Pudukkottai,206,66,0,272,324.0,-52.0,-0.16049382716049382,0.2828509636514754,0.5594343765166079,False
2025-04-01,Tamil Nadu,Pudukkottai,67,19,1,87,272.0,-185.0,-0.6801470588235294,1.7297424315609458,6.391255817633071,False
2025-05-01,Tamil Nadu,Pudukkottai,82,42,0,124,87.0,37.0,0.42528735632183906,0.6853696426939596,1.9918954515500074,False
2025-06-01,Tamil Nadu,Pudukkottai,109,51,0,160,124.0,36.0,0.2903225806451613,0.6744907594765952,1.536114799442532,False
2025-07-01,Tamil Nadu,Pudukkottai,84,41,0,125,160.0,-35.0,-0.21875,0.09790994895627994,0.30509102232806445,False
2025-08-01,Tamil Nadu,Pudukkottai,152,38,0,190,125.0,65.0,0.52,0.9899783727801639,3.5494159555892306,False
2025-09-01,Tamil Nadu,Pudukkottai,148,36,0,184,190.0,-6.0,-0.031578947368421054,0.21757766434728876,0.21814058026186026,False
2025-10-01,Tamil Nadu,Pudukkottai,175,63,0,238,184.0,54.0,0.29347826086956524,0.870310657389155,2.09089269959321,False
2025-11-01,Tamil Nadu,Pudukkottai,159,53,0,212,238.0,-26.0,-0.1092436974789916,0.0,0.11218165960181908,False
2025-12-01,Tamil Nadu,Pudukkottai,130,53,0,183,212.0,-29.0,-0.13679245283018868,0.032636649652093314,0.16378735223309376,False
2025-01-01,Tamil Nadu,Ramanathapuram,190,57,22,269,,,,,0.05598421958998376,False
2025-02-01,Tamil Nadu,Ramanathapuram,164,33,0,197,269.0,-72.0,-0.26765799256505574,3.4623858986465224,6.926253000572813,False
2025-03-01,Tamil Nadu,Ramanathapuram,122,28,1,151,197.0,-46.0,-0.233502538071066,2.2932685822204237,4.009866236177902,False
2025-04-01,Tamil Nadu,Ramanathapuram,33,6,0,39,151.0,-112.0,-0.7417218543046358,5.261027923917443,16.646047750217587,False
2025-05-01,Tamil Nadu,Ramanathapuram,65,22,0,87,39.0,48.0,1.2307692307692308,1.9335401771662397,12.116446643983238,False
2025-06-01,Tamil Nadu,Ramanathapuram,65,14,0,79,87.0,-8.0,-0.09195402298850575,0.5845586582130492,0.5758149007342467,False
2025-07-01,Tamil Nadu,Ramanathapuram,64,20,0,84,79.0,5.0,0.06329113924050633,0.0,0.07254455849205707,False
2025-08-01,Tamil Nadu,Ramanathapuram,80,10,0,90,84.0,6.0,0.07142857142857142,0.044966050631773016,0.11210082644820624,False
2025-09-01,Tamil Nadu,Ramanathapuram,77,19,0,96,90.0,6.0,0.06666666666666667,0.044966050631773016,0.11052963055590824,False
2025-10-01,Tamil Nadu,Ramanathapuram,91,22,0,113,96.0,17.0,0.17708333333333334,0.5395926075812763,0.8393512282894312,False
2025-11-01,Tamil Nadu,Ramanathapuram,65,11,1,77,113.0,-36.0,-0.3185840707964602,1.8436080759026936,3.5444587606527773,False
2025-12-01,Tamil Nadu,Ramanathapuram,78,19,0,97,77.0,20.0,0.2597402597402597,0.6744907594765952,1.2774430385590958,False
2025-01-01,Tamil Nadu,Ranipet,4,3,0,7,,,,,0.02079441541679836,False
2025-02-01,Tamil Nadu,Ranipet,5,1,0,6,7.0,-1.0,-0.14285714285714285,0.0,0.04725781790562904,False
2025-03-01,Tamil Nadu,Ranipet,3,1,0,4,6.0,-2.0,-0.3333333333333333,0.3372453797382976,0.30494502618123315,False
2025-06-01,Tamil Nadu,Ranipet,4,0,0,4,4.0,0.0,0.0,0.3372453797382976,0.07037192911874611,False
2025-07-01,Tamil Nadu,Ranipet,1,0,0,1,4.0,-3.0,-0.75,0.6744907594765952,0.4563106733557928,False
2025-08-01,Tamil Nadu,Ranipet,6,1,0,7,1.0,6.0,6.0,2.3607176581680833,31.21320297651299,False
2025-09-01,Tamil Nadu,Ranipet,1,0,0,1,7.0,-6.0,-0.8571428571428571,1.6862268986914881,1.185055932725411,False
2025-10-01,Tamil Nadu,Ranipet,1,0,0,1,1.0,0.0,0.0,0.3372453797382976,0.03030754021784636,False
2025-11-01,Tamil Nadu,Ranipet,2,2,0,4,1.0,3.0,3.0,1.3489815189531904,7.229341952160805,False
2025-12-01,Tamil Nadu,Ranipet,1,0,0,1,4.0,-3.0,-0.75,0.6744907594765952,0.4563106733557928,False
2025-01-01,Tamil Nadu,Salem,544,141,66,751,,,,,0.06622736323949842,False
2025-02-01,Tamil Nadu,Salem,347,62,0,409,751.0,-342.0,-0.45539280958721706,2.9321612182801986,10.131452540765494,False
2025-03-01,Tamil Nadu,Salem,251,44,1,296,409.0,-113.0,-0.2762836185819071,0.7869058860560277,1.9001587282761427,False
2025-04-01,Tamil Nadu,Salem,93,26,0,119,296.0,-177.0,-0.597972972972973,1.3864532278130013,4.967042688158525,False
2025-05-01,Tamil Nadu,Salem,131,29,2,162,119.0,43.0,0.36134453781512604,0.6744907594765952,1.8200330180018334,False
2025-06-01,Tamil Nadu,Salem,157,43,6,206,162.0,44.0,0.2716049382716049,0.6838586866915479,1.5533450405988676,False
2025-07-01,Tamil Nadu,Salem,95,23,8,126,206.0,-80.0,-0.3883495145631068,0.4777642879625883,1.3667917925154878,False
2025-08-01,Tamil Nadu,Salem,257,34,1,292,126.0,166.0,1.3174603174603174,1.8267458069157787,15.513038317435676,False
2025-09-01,Tamil Nadu,Salem,233,30,0,263,292.0,-29.0,-0.09931506849315068,0.0,0.111137067740793,False
2025-10-01,Tamil Nadu,Salem,238,46,2,286,263.0,23.0,0.08745247148288973,0.487132215177541,0.6228791310789903,False
2025-11-01,Tamil Nadu,Salem,226,50,2,278,286.0,-8.0,-0.027972027972027972,0.19672647151400693,0.21383224981352186,False
2025-12-01,Tamil Nadu,Salem,206,40,1,247,278.0,-31.0,-0.11151079136690648,0.018735854429905423,0.1384637783210105,False
2025-01-01,Tamil Nadu,Sivaganga,173,39,11,223,,,,,0.05411646051855041,False
2025-02-01,Tamil Nadu,Sivaganga,161,29,0,190,223.0,-33.0,-0.14798206278026907,0.6744907594765952,1.008750668903774,False
2025-03-01,Tamil Nadu,Sivaganga,127,26,0,153,190.0,-37.0,-0.19473684210526315,0.7675239676802635,1.2879048314376045,False
2025-04-01,Tamil Nadu,Sivaganga,36,6,0,42,153.0,-111.0,-0.7254901960784313,2.4886383194481274,8.037291804543868,False
2025-05-01,Tamil Nadu,Sivaganga,76,22,0,98,42.0,56.0,1.3333333333333333,1.3954981230550245,9.849856792561138,False
2025-06-01,Tamil Nadu,Sivaganga,71,24,0,95,98.0,-3.0,-0.030612244897959183,0.023258302050917078,0.0734816402350367,False
2025-07-01,Tamil Nadu,Sivaganga,61,30,0,91,95.0,-4.0,-0.042105263157894736,0.0,0.06425699556859163,False
2025-08-01,Tamil Nadu,Sivaganga,136,24,0,160,91.0,69.0,0.7582417582417582,1.6978560497169466,7.840582225189088,False
2025-09-01,Tamil Nadu,Sivaganga,114,11,0,125,160.0,-35.0,-0.21875,0.7210073635784294,1.265636099721018,False
2025-10-01,Tamil Nadu,Sivaganga,106,21,0,127,125.0,2.0,0.016,0.13954981230550245,0.13482714092661718,False
2025-11-01,Tamil Nadu,Sivaganga,78,19,0,97,127.0,-30.0,-0.23622047244094488,0.604715853323844,1.0863617227917988,False
2025-12-01,Tamil Nadu,Sivaganga,85,11,0,96,97.0,-1.0,-0.010309278350515464,0.06977490615275123,0.08567403154071843,False
2025-01-01,Tamil Nadu,Tenkasi,29,3,0,32,,,,,0.03496507561466481,False
2025-02-01,Tamil Nadu,Tenkasi,58,9,0,67,32.0,35.0,1.09375,2.391376329053383,12.549155555215098,False
2025-03-01,Tamil Nadu,Tenkasi,46,4,0,50,67.0,-17.0,-0.2537313432835821,0.7971254430177944,1.2477310038693847,False
2025-04-01,Tamil Nadu,Tenkasi,19,0,0,19,50.0,-31.0,-0.62,1.6555682278061883,3.786632926894788,False
2025-05-01,Tamil Nadu,Tenkasi,18,2,0,20,19.0,1.0,0.05263157894736842,0.3065867088529978,0.188936886218469,False
2025-06-01,Tamil Nadu,Tenkasi,22,1,0,23,20.0,3.0,0.15,0.429221392394197,0.4204735183001127,False
2025-07-01,Tamil Nadu,Tenkasi,17,2,0,19,23.0,-4.0,-0.17391304347826086,0.0,0.08205701444952235,False
2025-08-01,Tamil Nadu,Tenkasi,47,3,0,50,19.0,31.0,1.631578947368421,2.1461069619709847,15.29209476292657,False
2025-09-01,Tamil Nadu,Tenkasi,36,4,0,40,50.0,-10.0,-0.2,0.3679040506235974,0.521278623688077,False
2025-10-01,Tamil Nadu,Tenkasi,41,6,0,47,40.0,7.0,0.175,0.6744907594765952,0.8245075880317694,False
2025-11-01,Tamil Nadu,Tenkasi,27,3,0,30,47.0,-17.0,-0.3617021276595745,0.7971254430177944,1.422373728499223,False
2025-12-01,Tamil Nadu,Tenkasi,20,6,0,26,30.0,-4.0,-0.13333333333333333,0.0,0.07690286020676769,False
2025-01-01,Tamil Nadu,Thanjavur,184,49,11,244,,,,,0.05501258210544729,False
2025-02-01,Tamil Nadu,Thanjavur,273,61,1,335,244.0,91.0,0.3729508196721312,1.3152569809793606,3.8936656080838463,False
2025-03-01,Tamil Nadu,Thanjavur,200,61,0,261,335.0,-74.0,-0.2208955223880597,1.4670174018615947,2.800035729022554,False
2025-04-01,Tamil Nadu,Thanjavur,68,16,0,84,261.0,-177.0,-0.6781609195402298,3.2038311075138273,11.421666549466693,False
2025-05-01,Tamil Nadu,Thanjavur,97,22,0,119,84.0,35.0,0.4166666666666667,0.3709699177121274,1.1649617059418673,False
2025-06-01,Tamil Nadu,Thanjavur,112,33,0,145,119.0,26.0,0.2184873949579832,0.21920949682989344,0.5066543857487988,False
2025-07-01,Tamil Nadu,Thanjavur,88,23,0,111,145.0,-34.0,-0.23448275862068965,0.7925266423849994,1.4086359917426161,False
2025-08-01,Tamil Nadu,Thanjavur,145,37,0,182,111.0,71.0,0.6396396396396397,0.9780116012410631,4.153732273971896,False
2025-09-01,Tamil Nadu,Thanjavur,156,39,0,195,182.0,13.0,0.07142857142857142,0.0,0.09048196558680886,False
2025-10-01,Tamil Nadu,Thanjavur,180,42,0,222,195.0,27.0,0.13846153846153847,0.23607176581680833,0.4333317748045496,False
2025-11-01,Tamil Nadu,Thanjavur,154,41,0,195,222.0,-27.0,-0.12162162162162163,0.6744907594765952,0.9059561744449283,False
2025-12-01,Tamil Nadu,Thanjavur,152,43,0,195,195.0,0.0,0.0,0.21920949682989344,0.16848243245834577,False
2025-01-01,Tamil Nadu,The Nilgiris,29,12,0,41,,,,,0.037376696182833694,False
2025-02-01,Tamil Nadu,The Nilgiris,54,18,0,72,41.0,31.0,0.7560975609756098,1.5046332326785585,5.893901084772904,False
2025-03-01,Tamil Nadu,The Nilgiris,40,12,0,52,72.0,-20.0,-0.2777777777777778,1.1414459006526996,1.8620298788456746,False
2025-04-01,Tamil Nadu,The Nilgiris,12,3,0,15,52.0,-37.0,-0.7115384615384616,2.023472278429786,4.7779451016747805,False
2025-05-01,Tamil Nadu,The Nilgiris,22,5,0,27,15.0,12.0,0.8,0.5188390457512271,1.8558884333922823,False
2025-06-01,Tamil Nadu,The Nilgiris,24,4,0,28,27.0,1.0,0.037037037037037035,0.05188390457512271,0.07008595342652352,False
2025-07-01,Tamil Nadu,The Nilgiris,20,10,0,30,28.0,2.0,0.07142857142857142,0.0,0.058868352076888224,False
2025-08-01,Tamil Nadu,The Nilgiris,25,12,0,37,30.0,7.0,0.23333333333333334,0.25941952287561354,0.43580649398259763,False
2025-09-01,Tamil Nadu,The Nilgiris,26,11,0,37,37.0,0.0,0.0,0.10376780915024542,0.07412229623627004,False
2025-10-01,Tamil Nadu,The Nilgiris,36,16,0,52,37.0,15.0,0.40540540540540543,0.6744907594765952,1.5540985748676583,False
2025-11-01,Tamil Nadu,The Nilgiris,27,11,0,38,52.0,-14.0,-0.2692307692307692,0.8301424732019633,1.2582034302494345,False
2025-12-01,Tamil Nadu,The Nilgiris,53,10,0,63,38.0,25.0,0.6578947368421053,1.1933298052278223,4.07656985545277,False
2025-01-01,Tamil Nadu,Theni,88,23,0,111,,,,,0.04718498871295095,False
2025-02-01,Tamil Nadu,Theni,130,32,0,162,111.0,51.0,0.4594594594594595,0.9442870632672332,2.975953647867558,False
2025-03-01,Tamil Nadu,Theni,100,29,0,129,162.0,-33.0,-0.2037037037037037,0.6744907594765952,1.1449205821169277,False
2025-04-01,Tamil Nadu,Theni,32,4,0,36,129.0,-93.0,-0.7209302325581395,1.830760632865044,5.723376298713865,False
2025-05-01,Tamil Nadu,Theni,42,11,0,53,36.0,17.0,0.4722222222222222,0.2890674683471122,0.8880796900011083,False
2025-06-01,Tamil Nadu,Theni,68,16,0,84,53.0,31.0,0.5849056603773585,0.5588637721377503,2.0047887044286274,False
2025-07-01,Tamil Nadu,Theni,26,14,0,40,84.0,-44.0,-0.5238095238095238,0.8864735695978109,2.2852268130031805,False
2025-08-01,Tamil Nadu,Theni,82,21,0,103,40.0,63.0,1.575,1.1755410379449232,9.922886240088843,False
2025-09-01,Tamil Nadu,Theni,83,22,0,105,103.0,2.0,0.019417475728155338,0.0,0.05568961248308585,False
2025-10-01,Tamil Nadu,Theni,89,19,0,108,105.0,3.0,0.02857142857142857,0.01927116455647415,0.07194118181824527,False
2025-11-01,Tamil Nadu,Theni,88,19,0,107,108.0,-1.0,-0.009259259259259259,0.05781349366942245,0.08073204762870227,False
2025-12-01,Tamil Nadu,Theni,54,15,0,69,107.0,-38.0,-0.35514018691588783,0.770846582258966,1.6839220021910404,False
2025-01-01,Tamil Nadu,Thiruvallur,264,76,10,350,,,,,0.058607862234658664,False
2025-02-01,Tamil Nadu,Thiruvallur,8,4,0,12,350.0,-338.0,-0.9657142857142857,75.76779531453752,207.38485917379805,False
2025-03-01,Tamil Nadu,Thiruvallur,5,1,0,6,12.0,-6.0,-0.5,1.1241512657943253,1.4292530232528518,False
2025-04-01,Tamil Nadu,Thiruvallur,2,0,0,2,6.0,-4.0,-0.6666666666666666,0.6744907594765952,0.6523298837960116,False
2025-05-01,Tamil Nadu,Thiruvallur,4,4,0,8,2.0,6.0,3.0,1.5738117721120555,11.400995126909828,False
2025-06-01,Tamil Nadu,Thiruvallur,2,0,0,2,8.0,-6.0,-0.75,1.1241512657943253,1.1431374802217273,False
2025-07-01,Tamil Nadu,Thiruvallur,1,2,0,3,2.0,1.0,0.5,0.44966050631773014,0.45719475626314393,False
2025-08-01,Tamil Nadu,Thiruvallur,3,4,0,7,3.0,4.0,1.3333333333333333,1.1241512657943253,3.648623093396167,False
2025-09-01,Tamil Nadu,Thiruvallur,5,2,0,7,7.0,0.0,0.0,0.22483025315886507,0.06754655224129216,False
2025-10-01,Tamil Nadu,Thiruvallur,2,3,0,5,7.0,-2.0,-0.2857142857142857,0.22483025315886507,0.22449253448152648,False
2025-11-01,Tamil Nadu,Thiruvallur,3,2,0,5,5.0,0.0,0.0,0.22483025315886507,0.058201768198914275,False
2025-12-01,Tamil Nadu,Thiruvallur,4,0,0,4,5.0,-1.0,-0.2,0.0,0.04828313737302302,False
2025-01-01,Tamil Nadu,Thiruvarur,92,32,0,124,,,,,0.048283137373023026,False
2025-02-01,Tamil Nadu,Thiruvarur,162,61,1,224,124.0,100.0,0.8064516129032258,3.808888994691361,19.190428409761314,False
2025-03-01,Tamil Nadu,Thiruvarur,129,25,0,154,224.0,-70.0,-0.3125,2.9360186000745907,6.316172141008208,False
2025-04-01,Tamil Nadu,Thiruvarur,67,14,0,81,154.0,-73.0,-0.474025974025974,3.0550463811586956,7.980914801724216,False
2025-05-01,Tamil Nadu,Thiruvarur,49,25,0,74,81.0,-7.0,-0.08641975308641975,0.4364351973083851,0.43175795160158037,False
2025-06-01,Tamil Nadu,Thiruvarur,66,21,0,87,74.0,13.0,0.17567567567567569,0.3570833432523151,0.564174703142956,False
2025-07-01,Tamil Nadu,Thiruvarur,59,18,0,77,87.0,-10.0,-0.11494252873563218,0.5554629783924901,0.6138030703911053,False
2025-08-01,Tamil Nadu,Thiruvarur,96,29,0,125,77.0,48.0,0.6233766233766234,1.7457407892335404,6.457237909906661,False
2025-09-01,Tamil Nadu,Thiruvarur,112,34,0,146,125.0,21.0,0.168,0.6744907594765952,1.0358317716992715,False
2025-10-01,Tamil Nadu,Thiruvarur,115,35,0,150,146.0,4.0,0.0273972602739726,0.0,0.06391877052380658,False
2025-11-01,Tamil Nadu,Thiruvarur,89,26,0,115,150.0,-35.0,-0.23333333333333334,1.5473611540933654,2.610293274435961,False
2025-12-01,Tamil Nadu,Thiruvarur,94,30,0,124,115.0,9.0,0.0782608695652174,0.19837963514017504,0.2568151745322643,False
2025-01-01,Tamil Nadu,Thoothukkudi,113,22,0,135,,,,,0.049126548857360536,False
2025-02-01,Tamil Nadu,Thoothukkudi,184,39,0,223,135.0,88.0,0.6518518518518519,0.968220606345435,4.34632911425338,False
2025-03-01,Tamil Nadu,Thoothukkudi,146,36,0,182,223.0,-41.0,-0.18385650224215247,0.4351553286945775,0.7913590788023285,False
2025-04-01,Tamil Nadu,Thoothukkudi,33,8,0,41,182.0,-141.0,-0.7747252747252747,1.5230436504310214,5.306434230028081,False
2025-05-01,Tamil Nadu,Thoothukkudi,87,15,0,102,41.0,61.0,1.4878048780487805,0.6744907594765952,5.6995125802791895,False
2025-06-01,Tamil Nadu,Thoothukkudi,121,45,0,166,102.0,64.0,0.6274509803921569,0.7071274091286885,3.0050076761062994,False
2025-07-01,Tamil Nadu,Thoothukkudi,67,17,0,84,166.0,-82.0,-0.4939759036144578,0.8811895406065196,2.5891902314425783,False
2025-08-01,Tamil Nadu,Thoothukkudi,134,24,0,158,84.0,74.0,0.8809523809523809,0.8159162413023329,4.5542594618587895,False
2025-09-01,Tamil Nadu,Thoothukkudi,134,17,0,151,158.0,-7.0,-0.04430379746835443,0.06527329930418663,0.11981736357581539,False
2025-10-01,Tamil Nadu,Thoothukkudi,127,23,0,150,151.0,-1.0,-0.006622516556291391,0.0,0.05349550024683463,False
2025-11-01,Tamil Nadu,Thoothukkudi,107,11,0,118,150.0,-32.0,-0.21333333333333335,0.3372453797382976,0.6547568955226879,False
2025-12-01,Tamil Nadu,Thoothukkudi,114,28,0,142,118.0,24.0,0.2033898305084746,0.271972080434111,0.5600696540949781,False
2025-01-01,Tamil Nadu,Tiruchirappalli,210,40,0,250,,,,,0.05525452939131784,False
2025-02-01,Tamil Nadu,Tiruchirappalli,372,81,0,453,250.0,203.0,0.812,1.3638054916889397,8.167602300787832,False
2025-03-01,Tamil Nadu,Tiruchirappalli,275,71,0,346,453.0,-107.0,-0.23620309050772628,0.9339102823522087,2.0332477094939185,False
2025-04-01,Tamil Nadu,Tiruchirappalli,113,19,0,132,346.0,-214.0,-0.6184971098265896,1.7269928237147987,6.419507817377043,False
2025-05-01,Tamil Nadu,Tiruchirappalli,113,38,0,151,132.0,19.0,0.14393939393939395,0.0,0.12255223694791677,False
2025-06-01,Tamil Nadu,Tiruchirappalli,194,45,0,239,151.0,88.0,0.5827814569536424,0.5114270593833524,2.2880081321818575,False
2025-07-01,Tamil Nadu,Tiruchirappalli,128,39,0,167,239.0,-72.0,-0.301255230125523,0.6744907594765952,1.5923664355762588,False
2025-08-01,Tamil Nadu,Tiruchirappalli,262,48,0,310,167.0,143.0,0.8562874251497006,0.9190863096164594,5.593654472937849,False
2025-09-01,Tamil Nadu,Tiruchirappalli,366,37,0,403,310.0,93.0,0.3,0.5484869912227258,1.5567357909153314,False
2025-10-01,Tamil Nadu,Tiruchirappalli,357,47,0,404,403.0,1.0,0.0024813895781637717,0.1334157546217441,0.14361760694009487,False
2025-11-01,Tamil Nadu,Tiruchirappalli,255,40,0,295,404.0,-109.0,-0.2698019801980198,0.9487342550879582,2.206857989101192,False
2025-12-01,Tamil Nadu,Tiruchirappalli,282,42,0,324,295.0,29.0,0.09830508474576272,0.07411986367874673,0.19970885714882694,False
2025-01-01,Tamil Nadu,Tirunelveli,237,34,0,271,,,,,0.056058020662959986,False
2025-02-01,Tamil Nadu,Tirunelveli,391,65,0,456,271.0,185.0,0.6826568265682657,3.2600386708035436,16.106430264754675,False
2025-03-01,Tamil Nadu,Tirunelveli,290,63,0,353,456.0,-103.0,-0.22587719298245615,2.135887405009218,4.2765147692724215,False
2025-04-01,Tamil Nadu,Tirunelveli,115,12,0,127,353.0,-226.0,-0.6402266288951841,4.4403974998875855,16.307300766629634,False
2025-05-01,Tamil Nadu,Tirunelveli,110,28,0,138,127.0,11.0,0.08661417322834646,0.0,0.09208427733480108,False
2025-06-01,Tamil Nadu,Tirunelveli,137,34,0,171,138.0,33.0,0.2391304347826087,0.4121887974579193,0.8941136629044714,False
2025-07-01,Tamil Nadu,Tirunelveli,111,35,0,146,171.0,-25.0,-0.14619883040935672,0.6744907594765952,0.9515692936313896,False
2025-08-01,Tamil Nadu,Tirunelveli,230,40,0,270,146.0,124.0,0.8493150684931506,2.1171515505793126,11.79120174816217,False
2025-09-01,Tamil Nadu,Tirunelveli,218,30,0,248,270.0,-22.0,-0.08148148148148149,0.618283196186879,0.7192281161588072,False
2025-10-01,Tamil Nadu,Tirunelveli,251,34,0,285,248.0,37.0,0.14919354838709678,0.487132215177541,0.8275256736145336,False
2025-11-01,Tamil Nadu,Tirunelveli,200,40,0,240,285.0,-45.0,-0.15789473684210525,1.0492078480747036,1.6255548019584891,False
2025-12-01,Tamil Nadu,Tirunelveli,230,35,0,265,240.0,25.0,0.10416666666666667,0.2623019620186759,0.4130111321341107,False
2025-08-01,Tamil Nadu,Tirupathur,1,0,0,1,,,,0.0,0.006931471805599454,False
2025-12-01,Tamil Nadu,Tirupathur,1,0,0,1,1.0,0.0,0.0,0.0,0.006931471805599454,False
2025-01-01,Tamil Nadu,Tirupattur,40,1,0,41,,,,,0.037376696182833694,False
2025-02-01,Tamil Nadu,Tirupattur,41,3,0,44,41.0,3.0,0.07317073170731707,0.6744907594765952,0.5105462671143975,False
2025-03-01,Tamil Nadu,Tirupattur,26,3,0,29,44.0,-15.0,-0.3409090909090909,5.395926075812762,8.241794317044198,False
2025-04-01,Tamil Nadu,Tirupattur,11,1,0,12,29.0,-17.0,-0.5862068965517241,6.070416835289357,10.860463905834866,False
2025-05-01,Tamil Nadu,Tirupattur,10,3,0,13,12.0,1.0,0.08333333333333333,0.0,0.04838271770961308,False
2025-06-01,Tamil Nadu,Tirupattur,17,3,0,20,13.0,7.0,0.5384615384615384,2.023472278429786,4.127627667674942,False
2025-07-01,Tamil Nadu,Tirupattur,6,1,0,7,20.0,-13.0,-0.65,4.721435316336167,7.519419665483762,False
2025-08-01,Tamil Nadu,Tirupattur,25,3,0,28,7.0,21.0,3.0,6.7449075947659525,71.45136928154422,True
2025-09-01,Tamil Nadu,Tirupattur,27,3,0,30,28.0,2.0,0.07142857142857142,0.3372453797382976,0.2573991495842679,False
2025-10-01,Tamil Nadu,Tirupattur,30,1,0,31,30.0,1.0,0.03333333333333333,0.0,0.04620981203732969,False
2025-11-01,Tamil Nadu,Tirupattur,28,2,0,30,31.0,-1.0,-0.03225806451612903,0.6744907594765952,0.3517524054174808,False
2025-12-01,Tamil Nadu,Tirupattur,29,4,0,33,30.0,3.0,0.1,0.6744907594765952,0.5462267281796511,False
2025-01-01,Tamil Nadu,Tiruppur,131,37,0,168,,,,,0.05129898714923074,False
2025-02-01,Tamil Nadu,Tiruppur,235,54,0,289,168.0,121.0,0.7202380952380952,2.0580615481465343,10.036393963917495,False
2025-03-01,Tamil Nadu,Tiruppur,199,52,0,251,289.0,-38.0,-0.1314878892733564,0.6917853943349694,1.013482033372374,False
2025-04-01,Tamil Nadu,Tiruppur,69,12,0,81,251.0,-170.0,-0.6772908366533864,2.9746771956403686,10.531699456026011,False
2025-05-01,Tamil Nadu,Tiruppur,94,28,0,122,81.0,41.0,0.5061728395061729,0.6744907594765952,2.2592015150884968,False
2025-06-01,Tamil Nadu,Tiruppur,121,30,0,151,122.0,29.0,0.23770491803278687,0.46695514117610437,0.9618899464415508,False
